id,city,location,price,area_sqft,bedrooms,bathrooms,parking,furnishing,property_type,listing_type,image_url
2d5bde36-9cfa-4baa-9d49-3b62d5bf6892,Bangalore,Varthur,11000000,2321,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
ffec7845-36ef-4dfa-9f90-d0370392fc83,Bangalore,Varthur,7595999,1655,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
2693106f-0ce2-4d43-b5c3-9c16117a1a5a,Bangalore,Varthur,7281000,1310,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
24687f00-5baf-40d6-8e81-2d5920f14b0d,Bangalore,Varthur,7995999,1251,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
dc0602c9-371b-45b9-b275-ad447f500f7a,Bangalore,Varthur,10100000,1385,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
0db646c0-ce68-451e-91f8-10a608ae76eb,Bangalore,Hosa Road,7329000,1470,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
adbba0dd-62a2-4985-b7ed-7c754320330c,Bangalore,Varthur,10800000,1260,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
6f3a8687-118f-4014-8f59-a8a7db0de1f5,Bangalore,Hosa Road,4076000,1575,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
e89c4a06-2af5-4798-8917-38191d80ab17,Bangalore,Varthur,9446000,651,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
dba05741-531c-4f61-860e-d4748963bd59,Bangalore,Hosa Road,11700000,1360,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
c9b7721c-a52a-4930-8586-485d72caffde,Bangalore,Hosa Road,9118000,1715,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
cf53bd1e-5ae5-4fa6-a146-50b9526b9b76,Bangalore,Varthur,8306999,1595,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
7581dd86-7c9b-4581-a5e8-b2379f8b0cf6,Bangalore,Hosa Road,8958000,1184,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
8d06029a-f369-4576-b2fd-375215d1eec2,Bangalore,Varthur,4883000,1565,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
e60a5a72-bde9-4a4b-a003-fec9e2101ec2,Bangalore,Hosa Road,7703000,655,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
93cdaac2-3546-4387-93ad-032e028ed49d,Bangalore,Varthur,11500000,1330,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
6c4b73d2-8278-4039-a18e-643ea14c3b98,Bangalore,Hosa Road,8378000,1680,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
d3df092a-b519-48a5-b10a-24e9ca549b74,Bangalore,Hosa Road,5951000,1195,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
6bfb4dcc-5e9b-4d13-b59f-ca11eb70dd79,Bangalore,Hosa Road,8216000,820,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
c60ab95f-4d44-4fb2-9f27-5efb42bb7601,Bangalore,Hosa Road,19500000,1170,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
b7530dcc-5fe8-4ad9-b464-2c29afd9c0d5,Bangalore,Harlur,18500000,2597,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
f2b8bb51-e734-4363-9c0a-06ea899ad169,Bangalore,Harlur,12500000,2569,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
c28a3e77-df52-48cf-8d02-89b7f7e2695d,Bangalore,Whitefield Hope Farm Junction,18000000,1775,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
eff7ddbd-f9a3-4fa5-8e15-5bdaadfdcea7,Bangalore,Whitefield Hope Farm Junction,12200000,2591,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
eb5abb48-715d-4ce6-afbc-25401dcc39fa,Bangalore,Whitefield Hope Farm Junction,11700000,1730,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
cb0816f0-6550-4714-b8d1-1b9190eb1ed5,Bangalore,Kannamangala,3915999,1597,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
ed3618b2-5f10-4971-aae3-34c9d81561b9,Bangalore,Narayanaghatta,2691000,1310,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
d86817a0-4546-4b73-ac79-76abf33852f3,Bangalore,Narayanaghatta,3946000,900,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
97677f94-8ee1-4d2a-83b8-4978450cd58e,Bangalore,Narayanaghatta,3528000,1320,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
ec9c359e-f588-4f7b-9a98-d66888ec3906,Bangalore,Narayanaghatta,3677000,1180,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
57af2e41-f38b-406b-b00d-00092c1752ef,Bangalore,Narayanaghatta,3094000,1230,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
a6fb18ef-cc14-448d-8367-07d7d02112af,Bangalore,Narayanaghatta,3886999,1035,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
c761210a-fcce-42d8-a7df-6c134d017fc7,Bangalore,Narayanaghatta,4006000,1300,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
e95d2b80-035c-4433-9639-cf64b213ded4,Bangalore,Narayanaghatta,3229000,1340,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
3b77d3c7-39a0-470f-bc4d-d0db165c4072,Bangalore,Narayanaghatta,3217000,1080,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
5bdb349b-e80a-4182-b368-823ed4c72ba6,Bangalore,Gottigere,3217000,1154,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
f5b2d21a-d06a-487c-9d25-e3fd0715bfee,Bangalore,Gottigere,3217000,1154,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
b964a8e5-a6bd-4bb8-92fe-61ab86eababc,Bangalore,Gottigere,3217000,1154,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
8489cc04-4e0b-4358-a41d-b76b043fc3a7,Bangalore,Gottigere,5500000,1154,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
c7a58ef8-33ee-4df5-8d35-8f701543458f,Bangalore,Anjanapura Township,5500000,692,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
185d98e4-7d02-4c44-8bbd-0fc1af558707,Bangalore,Anjanapura Township,4600000,692,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
68bd9bab-5ade-4223-b1ef-f4ae62cc2d27,Bangalore,Subramanyapura,4000000,1389,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
d8672dbe-d568-417f-a279-6c90fab6eb52,Bangalore,Horamavu,4000000,1114,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
1689f53f-4de2-472d-9bc2-d6a47f8f1da3,Bangalore,Yelahanka,2800000,1140,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
141d2dd1-0150-47bf-ab53-28bf2b4727b3,Bangalore,Hurulichikanahalli,38200000,1075,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
13898331-8da3-4d83-8b76-0bba2ed11788,Bangalore,Hebbal,30299999,3800,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
4c2140e4-67a7-4256-b06d-56a60e6682b2,Bangalore,Hebbal,7600000,3335,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
7ab5b56b-9690-4ee5-91eb-a5cd165f157a,Bangalore,Marathahalli,7600000,1527,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
99b7d737-bcf3-49e5-8344-067d1c7cc088,Bangalore,Marathahalli,9400000,1527,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
326c7728-7761-494d-a064-7d0b98b65488,Bangalore,Ramamurthy Nagar,32599999,1485,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
38c1a474-6a98-4178-b329-2a0914613739,Bangalore,Rajajinagar,32799999,2415,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
e9e70809-3bc5-4543-98ab-2c8875a43fd1,Bangalore,Rajajinagar,32200000,2436,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
4d274e22-5399-47d8-9833-8ebc3e341c77,Bangalore,Rajajinagar,48600000,2390,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
86de8ba3-1486-4741-9b1e-ba26b4109c71,Bangalore,Rajajinagar,26400000,3600,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
d20d66b1-3cef-4068-ac5d-567d7f7c8366,Bangalore,Rajajinagar,49100000,1760,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
566b80ef-5cfc-408b-82a9-c8cbe50c3e7d,Bangalore,Rajajinagar,34800000,3643,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
a2d17c0e-a747-427a-8b3c-4b95ed6e3b64,Bangalore,Rajajinagar,33200000,2578,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
2f25eb37-fc59-4c2a-b25b-cf69487722f6,Bangalore,Rajajinagar,35100000,2461,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
87ae8ec0-a8d0-4fa5-a58d-642b082be7d9,Bangalore,Rajajinagar,13400000,2601,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
a76fb7e9-f0fa-43b7-b77e-f931de4a6d52,Bangalore,Begur,16900000,1510,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
93379f28-9e33-40a3-92f6-a0764160e900,Bangalore,Begur,3900000,1903,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
6d32ff22-f74d-484d-8458-c0fba2740f88,Bangalore,Attibele,2400000,1573,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
7e9c65c2-c4de-4f20-9ef6-526177c4a68f,Bangalore,Attibele,3900000,994,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
4e3b38cb-5b5b-42d5-a77c-09ae34ebbac4,Bangalore,Attibele,2900000,1573,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
20abd0c4-f220-461a-a49c-7be510465ba7,Bangalore,Attibele,2400000,1174,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
51f81997-bc4a-4afc-b233-a69d208c60f2,Bangalore,Attibele,3700000,995,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
df20179d-7d0c-4f03-85fd-4b251f50822b,Bangalore,Attibele,3200000,1473,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
c7bdb5b0-804d-44b4-b3f9-9a6be695e805,Bangalore,Attibele,5000000,1281,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
97f9485a-b479-4994-829c-47ea5e730c63,Bangalore,Electronic City Phase 2,6200000,1000,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
57b02b07-0742-4bc2-8ad4-1c6e9a621f34,Bangalore,Electronic City Phase 2,4000000,1075,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
3cb3bf0d-5e5e-418d-89fa-09a6529a8e92,Bangalore,Attibele,3900000,1639,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
a7ca3431-1bdc-4b4c-a481-781cbe0e0bc0,Bangalore,Attibele,2400000,1574,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
eac0cce0-bd75-4e89-b055-e507f0d35656,Bangalore,Attibele,4600000,994,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
e4b3ef7a-1b96-4810-9f31-324d3be72198,Bangalore,Chikkalasandra,4600000,1075,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
0eb75cb1-0504-40cd-90f3-f7add02545a2,Bangalore,Chikkalasandra,4000000,1075,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
772e2161-ebf3-4aad-b0cb-f7c28289bf5b,Bangalore,Attibele,3800000,1640,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
d130e146-5c71-4ca5-8f4a-37df1d955c7f,Bangalore,Attibele,3600000,1529,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
eaa7b26e-66f6-4f0a-a066-0eb96d9f7123,Bangalore,Attibele,3400000,1473,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
d87aecb0-04de-4e9f-83f9-aec519e82b5c,Bangalore,Attibele,3200000,1371,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
fb8ce97f-42fa-4991-aed2-10d73b9dca93,Bangalore,Attibele,3200000,1281,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
9848f10c-3ec1-4a24-a76c-964bdc805666,Bangalore,Attibele,2400000,1281,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
3d3a8275-a6a7-4549-b71c-2a00567ffbfd,Bangalore,Attibele,2900000,995,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
4d29958a-6476-4f13-a580-21ec3a86b83f,Bangalore,Attibele,2400000,1174,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
d167fc52-918f-43fa-a660-dc5a8ac85000,Bangalore,Attibele,2500000,994,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
7e2f76c6-387e-48b6-a60b-b499e32893a8,Bangalore,Attibele,2500000,995,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
cb888727-f876-4879-82f6-97277e77ca8a,Bangalore,Attibele,6200000,994,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
359b6a0a-19cb-40cd-a334-e77375d49c3f,Bangalore,Electronic City Phase 2,6200000,1075,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
ebdfcf8f-9f05-4871-8b2c-e6c45ed024ca,Bangalore,Electronic City Phase 2,6200000,1075,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
fe2b66d4-f896-43ef-9201-c9434616044f,Bangalore,Electronic City Phase 2,7400000,1075,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
9c09464e-6db4-40fc-a02b-82ebce4a2e81,Bangalore,Electronic City Phase 2,6100000,1290,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
7f5ee353-c69b-4c78-8d18-4e3e151bdd82,Bangalore,Electronic City Phase 2,2400000,1045,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
f3756415-8aa7-470e-a3ed-85c05506784d,Bangalore,Attibele,7500000,994,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
6af6dae6-ca58-4de2-a3d4-86337a1cc69c,Bangalore,Electronic City Phase 2,4100000,1290,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
0b4f2bdd-23a6-44af-8fdc-1fa9c1e5fc1e,Bangalore,Attibele,3900000,1639,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
203b5d8e-4462-4304-b066-464d577cb920,Bangalore,Attibele,3800000,1573,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
1d1877be-d178-4bdd-96b7-875d2221bc1b,Bangalore,Attibele,2900000,1529,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
94263e59-32da-41f5-bd93-161e51ef0023,Bangalore,Attibele,2400000,1174,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
2be06d25-1353-4712-a975-402c31742c54,Bangalore,Attibele,3200000,995,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
7537fa1b-3b4c-4a37-9250-93cf7d5e3991,Bangalore,Attibele,34500000,1281,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
6a280d89-5a29-42e2-8cc1-47c96c7e9a03,Bangalore,Rajajinagar,32200000,2557,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
48491283-ef40-457f-8d76-36a68e62a4ef,Bangalore,Rajajinagar,32200000,2391,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
5b447969-63ec-4cf9-8d53-189e26ac4c9e,Bangalore,Rajajinagar,32500000,2386,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
a50d8f9f-10d4-4be5-83a8-782f0022a6c8,Bangalore,Rajajinagar,47600000,2409,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
1fea81da-3cf0-4203-bd2b-721bb0f36b6f,Bangalore,Rajajinagar,31900000,3526,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
4b5333f9-9e49-4173-868b-4b6dd2e31012,Bangalore,Rajajinagar,25700000,2367,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
a0e61213-765f-46f7-a3a5-b3a0fee52e5d,Bangalore,Rajajinagar,46300000,1718,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
acd6a15a-190d-4ef1-8616-1b17d8018a3b,Bangalore,Rajajinagar,47600000,3436,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
344c6469-55d1-438d-b66a-4161ed6412af,Bangalore,Rajajinagar,16299999,3533,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
618caf68-6120-417e-a517-e34b25c6f315,Bangalore,Begur,7972000,1906,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
7c6a24da-e29e-42cc-8e6a-0f3192220772,Bangalore,Yelahanka,7145999,1362,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
a63ac177-0e85-400b-98c5-d34e6efb5cf2,Bangalore,Yelahanka,9899000,1273,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
6100dcd5-6879-4208-8d25-f143be30d21d,Bangalore,Yelahanka,7320000,1705,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
396d8eac-8ae4-47e6-ad3f-77feac92c839,Bangalore,Yelahanka,8954000,1304,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
8f12c9e6-919e-470f-84a0-16835dd3c98d,Bangalore,Varthur,8800000,1216,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
89b49461-92f8-44a3-8190-e00f0af86c4c,Bangalore,Varthur,15400000,1195,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
67770191-d11f-4306-8599-6140cc1b1ef9,Bangalore,Varthur,11000000,2321,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
1d94cd42-1ccc-4609-8eb0-64c25d3e634b,Bangalore,Varthur,6998000,1655,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
efe13b52-adcb-4b20-86d9-5c6b5573137f,Bangalore,Yelahanka,6695999,1505,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
9bcd467a-d53a-44c0-b295-0561683a7faa,Bangalore,Yelahanka,8737000,1440,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
9e4d2d42-4d6b-466a-9686-e4ccc3455027,Bangalore,Yelahanka,7816000,1879,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
4cc94dfe-a327-447e-872b-5ec1aefee183,Bangalore,Yelahanka,6742000,1681,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
a78c8ec6-969a-4084-b271-082be2372798,Bangalore,Yelahanka,8760000,1450,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
020cc564-a84f-47f5-a803-032251089aae,Bangalore,Yelahanka,8002000,1884,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
c26e0897-2381-4251-85bd-4e0a1214b997,Bangalore,Yelahanka,4000000,1721,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
e9d92e6a-eb07-42e8-bad6-cbd6b4994f23,Bangalore,Attibele,3900000,1639,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
7c374696-f3de-4a41-b5f5-23b94dc7caca,Bangalore,Attibele,4600000,1529,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
5eff9b8b-430d-4bc8-9fe4-987f5afa75f4,Bangalore,Budigere Cross,4800000,465,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
f7771c5c-2f61-441c-a637-fd33bea577df,Bangalore,Budigere Cross,7600000,488,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
9dcc1e30-916b-4e74-aa5f-2ab4bba5b78f,Bangalore,Budigere Cross,2750000,815,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
7d747674-64f6-4e8a-a527-e7ab67df1362,Bangalore,Kengeri,12000000,850,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
2e62107a-9fa1-4015-a1e9-f8390c1984f5,Bangalore,Banashankari,2100000,2814,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
06397910-6472-4dc4-9253-e8f723458e62,Bangalore,Devarachikkana Halli,23500000,1022,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
23be6c1f-d324-42dc-b4c9-8e3fff6eaf0a,Bangalore,Banashankari,22500000,2560,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
32f9e04b-aa29-4079-8381-a6057afa086f,Bangalore,Sampangiram Nagar,12500000,2000,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
ab90efdb-45fe-4acc-a1b3-a156ebd9bca6,Bangalore,Sampangiram Nagar,23500000,1100,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
cbff9b97-2b0c-4467-b5ca-4bc5932df38b,Bangalore,Armane Nagar,5900000,1580,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
a6d3b6be-0da8-43cc-a62b-8bffdc533e1d,Bangalore,Dasarahalli on Tumkur Road,9960000,1086,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
9b776647-c0c5-4f96-8df8-e68da6d44ee1,Bangalore,Krishnarajapura,5900000,1629,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
2b3afcfc-e104-4160-b627-f36d7bc8bb87,Bangalore,Dasarahalli on Tumkur Road,9960000,1086,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
718381cf-6168-42df-b96b-0c6218675f36,Bangalore,Krishnarajapura,7792000,1629,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
2d0a8bca-7d02-4ddd-8576-71f90f5c17ce,Bangalore,Krishnarajapura,9960000,1314,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
75926e3c-3d9a-4d8e-a35c-112d4673bcdb,Bangalore,Krishnarajapura,7792000,1629,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
83eef5fe-6984-417c-b13c-65048d6cd1fa,Bangalore,Krishnarajapura,9960000,1314,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
4f9db593-8c79-45f0-b909-ee401251401e,Bangalore,Krishnarajapura,7792000,1629,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
f0aa8470-fda1-4d48-b1ea-65478e414147,Bangalore,Krishnarajapura,9960000,1314,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
62f05cd2-87eb-4409-bcb6-798c2e235659,Bangalore,Krishnarajapura,7792000,1629,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
1adab4f1-ca50-4365-8859-a02b11e24459,Bangalore,Krishnarajapura,9960000,1314,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
8802cc51-df1e-4124-8bf7-3550bb1701c5,Bangalore,Krishnarajapura,7792000,1629,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
8b45d02b-3613-4e52-ad38-4df72e28bd83,Bangalore,Krishnarajapura,9960000,1314,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
a263cc90-4386-41e3-b9f1-c53e0020fc82,Bangalore,Krishnarajapura,7792000,1629,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
de08b0c5-54b3-472c-8610-c1c4adc5e473,Bangalore,Krishnarajapura,6586000,1314,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
6cebb61c-5314-499f-b99e-9dc90900b1a0,Bangalore,Talaghattapura,11000000,1198,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
67d248ad-1287-4f22-a5ed-06d6fac7df3f,Bangalore,Basavanagudi,5900000,1500,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
1d848df8-d82d-4918-ae86-82c66dc12fbc,Bangalore,Dasarahalli on Tumkur Road,5900000,1086,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
980f779d-8582-42e1-a435-0b2a68212ee8,Bangalore,Dasarahalli on Tumkur Road,5900000,1086,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
43905fd0-ff29-4b18-84d5-df86dec05d3b,Bangalore,Dasarahalli on Tumkur Road,5900000,1086,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
e33281a7-5135-4830-8dd6-e8d9ddb17f03,Bangalore,Dasarahalli on Tumkur Road,6200000,1086,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
d8b7ca05-f413-4b44-9a46-412c1fcb18ce,Bangalore,Dasarahalli on Tumkur Road,5900000,1086,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
02771b26-673f-4c2f-a230-f6b7722b400a,Bangalore,Dasarahalli on Tumkur Road,5900000,1086,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
1ce0bc74-728a-4715-bb9f-5eacc65fb492,Bangalore,Dasarahalli on Tumkur Road,6200000,1086,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
64841515-749e-48b3-9c4d-c072d25bbebf,Bangalore,Dasarahalli on Tumkur Road,23200000,1086,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
510cf7e3-e4f3-4d8d-9869-4eee74ce90a7,Bangalore,Yeshwantpur,58800000,1940,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
e8f4d8ea-bacc-407a-9e9c-cc396fd16897,Bangalore,Yeshwantpur,23700000,4900,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
d89077cf-9efb-44e2-8d38-bc04886dff40,Bangalore,Yeshwantpur,22900000,1975,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
9b69111f-bcad-4542-a897-576069d8a325,Bangalore,Yeshwantpur,46000000,1910,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
7fe97bfb-2651-4036-a164-0c9355bfefff,Bangalore,Yeshwantpur,23400000,3835,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
79d090b5-00b0-4734-b904-90422d4c66f1,Bangalore,Yeshwantpur,45000000,1950,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
6ab9ca11-6491-4eea-8673-9e430b12b62e,Bangalore,Yeshwantpur,48099999,3755,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
801cb0a0-7567-43fe-a684-5958bdf3be3b,Bangalore,Yeshwantpur,31200000,4010,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
67f272c9-1294-45b9-85eb-eaefc55d77bb,Bangalore,Yeshwantpur,25200000,2600,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
01ef77d3-8c6e-4221-ad90-e1e05074b4a4,Bangalore,Yeshwantpur,23200000,2100,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
76ccfce7-f858-43b5-b521-feb4e8b9709b,Bangalore,Yeshwantpur,63700000,1940,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
1f298baf-f6a8-4094-9cfa-2715393e28a2,Bangalore,Yeshwantpur,46800000,5310,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
99822fc0-e413-4da0-89a7-948de76ee87b,Bangalore,Yeshwantpur,24600000,3900,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
c59a0d00-1254-4438-b6a4-aaf2c7132d6d,Bangalore,Yeshwantpur,49200000,2050,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
99716b95-c024-443a-ab8d-47b2d66012e6,Bangalore,Yeshwantpur,31300000,4105,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
fe23da52-e515-44bb-bcd0-0f345d60056b,Bangalore,Yeshwantpur,13500000,2610,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
afdb1315-eb99-4bbc-940a-3cad98507b96,Bangalore,Yeshwantpur,13300000,1760,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
5544a530-a8de-4488-95f8-398c0d487f32,Bangalore,Yeshwantpur,13100000,1725,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
6df0e7e2-bbba-4813-9000-001e29e2cf9f,Bangalore,Yeshwantpur,11700000,1693,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
fe90552b-1680-4248-9f3b-a23c10b681cc,Bangalore,Yeshwantpur,11500000,1513,,,,,Apartment,sale,https://placehold.co/600x400?text=Property
